timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779999840543,374,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,4,4,http://localhost:8079/?token=496193058&user=-1360753733&config=3,374,0,0
1779999841266,370,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,370,0,0
1779999841210,517,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,516,0,2
1779999841385,497,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,497,0,0
1779999842044,699,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,699,0,0
1779999841989,754,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,754,0,0
1779999842710,421,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,421,0,0
1779999842766,458,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,458,0,0
1779999842884,533,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,5,5,http://localhost:8079/?token=496193058&user=-1360753733&config=3,533,0,0
1779999843430,405,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,405,0,2
1779999843490,406,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,406,0,0
1779999843544,448,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,448,0,0
1779999844267,405,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,405,0,0
1779999844210,462,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,462,0,0
1779999844385,383,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,6,6,http://localhost:8079/?token=496193058&user=-1360753733&config=3,383,0,0
1779999844989,783,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,783,0,0
1779999845044,729,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,729,0,0
1779999844931,842,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,842,0,0
1779999845711,490,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,490,0,0
1779999845652,549,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,549,0,2
1779999845766,528,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,528,0,0
1779999845885,565,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,565,0,0
1779999846430,398,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,398,0,0
1779999846489,401,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,401,0,0
1779999846545,470,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,470,0,0
1779999847152,363,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,363,0,0
1779999847211,431,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,431,0,0
1779999847267,375,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,7,7,http://localhost:8079/?token=496193058&user=-1360753733&config=3,374,0,0
1779999847383,529,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,529,0,0
1779999847928,661,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,661,0,0
1779999847875,714,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,714,0,2
1779999848043,781,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,781,0,0
1779999847989,835,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,835,0,0
1779999848710,516,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,516,0,0
1779999848651,575,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,575,0,0
1779999848765,507,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,507,0,0
1779999848883,762,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,762,0,0
1779999849376,456,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,456,0,0
1779999849429,436,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,436,0,0
1779999849489,501,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,501,0,0
1779999849545,508,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,8,8,http://localhost:8079/?token=496193058&user=-1360753733&config=3,508,0,0
1779999850094,442,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,442,0,2
1779999850151,385,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,385,0,0
1779999850265,457,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,457,0,0
1779999850210,512,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,512,0,0
1779999850383,493,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,493,0,0
1779999850876,710,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,710,0,0
1779999850928,911,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,911,0,0
1779999850988,851,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,851,0,0
1779999851043,1022,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1022,0,0
1779999851709,572,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,572,0,0
1779999851594,687,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,687,0,0
1779999851652,629,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,9,9,http://localhost:8079/?token=496193058&user=-1360753733&config=3,629,0,0
1779999851764,626,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,626,0,0
1779999851882,756,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,756,0,0
1779999852375,574,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,574,0,0
1779999852316,633,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,633,0,1
1779999852427,555,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,555,0,0
1779999852490,493,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,493,0,0
1779999852543,592,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,592,0,0
1779999853095,398,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,397,0,0
1779999853152,424,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,424,0,0
1779999853266,507,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,507,0,0
1779999853210,563,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,563,0,0
1779999853383,593,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,10,10,http://localhost:8079/?token=496193058&user=-1360753733&config=3,593,0,0
1779999853818,921,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,921,0,0
1779999853877,867,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,867,0,0
1779999853929,815,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,815,0,0
1779999853988,756,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,756,0,0
1779999854044,1004,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1004,0,0
1779999854711,678,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,678,0,0
1779999854651,738,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,738,0,0
1779999854540,849,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,849,0,1
1779999854595,794,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,794,0,0
1779999854766,799,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,799,0,0
1779999855317,495,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,495,0,0
1779999854884,928,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,928,0,0
1779999855377,529,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,529,0,0
1779999855429,603,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,603,0,0
1779999855490,604,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,604,0,0
1779999855545,671,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,671,0,0
1779999856039,477,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,11,11,http://localhost:8079/?token=496193058&user=-1360753733&config=3,477,0,0
1779999856152,672,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,672,0,0
1779999856210,614,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,614,0,0
1779999856265,559,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,559,0,0
1779999856095,729,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,729,0,0
1779999856384,620,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,620,0,0
1779999856818,729,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,728,0,0
1779999856989,964,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,964,0,0
1779999856763,1190,Stress config 3 request,200,OK,Stress config 3: 27 users 1-12,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1190,0,2
1779999856876,1077,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1077,0,0
1779999857045,908,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,908,0,0
1779999856929,1024,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1024,0,0
1779999857538,821,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,821,0,0
1779999857652,707,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,707,0,0
1779999857595,764,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,764,0,0
1779999857710,929,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,929,0,0
1779999857767,872,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,872,0,0
1779999857884,1073,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1073,0,0
1779999858265,692,Stress config 3 request,200,OK,Stress config 3: 27 users 1-12,text,true,,231,158,12,12,http://localhost:8079/?token=496193058&user=-1360753733&config=3,692,0,0
1779999858317,799,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,799,0,0
1779999858377,746,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,746,0,0
1779999858431,692,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,692,0,0
1779999858545,842,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,842,0,0
1779999858490,897,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,897,0,0
1779999859039,692,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,692,0,0
1779999858984,747,Stress config 3 request,200,OK,Stress config 3: 27 users 1-13,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,747,0,1
1779999859096,636,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,635,0,0
1779999859152,579,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,579,0,0
1779999859267,838,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,838,0,0
1779999859210,895,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,895,0,0
1779999859383,1389,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1389,0,0
1779999859763,1010,Stress config 3 request,200,OK,Stress config 3: 27 users 1-12,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1010,0,0
1779999859876,900,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,899,0,0
1779999859817,959,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,13,13,http://localhost:8079/?token=496193058&user=-1360753733&config=3,959,0,0
1779999859928,1319,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1319,0,0
1779999859988,1259,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1259,0,0
1779999860044,1225,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1225,0,0
1779999860539,1108,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1108,0,0
1779999860484,1163,Stress config 3 request,200,OK,Stress config 3: 27 users 1-13,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1163,0,0
1779999860709,938,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,938,0,0
1779999860766,881,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,881,0,0
1779999860595,1052,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1052,0,0
1779999860653,994,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,994,0,0
1779999860884,1246,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1246,0,0
1779999861205,925,Stress config 3 request,200,OK,Stress config 3: 27 users 1-14,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,925,0,2
1779999861546,922,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,922,0,0
1779999861429,1039,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1039,0,0
1779999861376,1092,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1092,0,0
1779999861490,978,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,978,0,0
1779999861317,1152,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1152,0,0
1779999861263,1208,Stress config 3 request,200,OK,Stress config 3: 27 users 1-12,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1208,0,0
1779999862039,898,Stress config 3 request,200,OK,Stress config 3: 27 users 1-11,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,898,0,0
1779999861984,953,Stress config 3 request,200,OK,Stress config 3: 27 users 1-13,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,953,0,0
1779999862210,751,Stress config 3 request,200,OK,Stress config 3: 27 users 1-5,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,751,0,0
1779999862152,809,Stress config 3 request,200,OK,Stress config 3: 27 users 1-7,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,809,0,0
1779999862096,865,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,14,14,http://localhost:8079/?token=496193058&user=-1360753733&config=3,865,0,0
1779999862384,1273,Stress config 3 request,200,OK,Stress config 3: 27 users 1-1,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1273,0,0
1779999862268,1389,Stress config 3 request,200,OK,Stress config 3: 27 users 1-3,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1389,0,0
1779999862705,1085,Stress config 3 request,200,OK,Stress config 3: 27 users 1-14,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1085,0,0
1779999862763,1032,Stress config 3 request,200,OK,Stress config 3: 27 users 1-12,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1031,0,0
1779999862929,1393,Stress config 3 request,200,OK,Stress config 3: 27 users 1-6,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1393,0,0
1779999862877,1445,Stress config 3 request,200,OK,Stress config 3: 27 users 1-8,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1445,0,0
1779999862817,1505,Stress config 3 request,200,OK,Stress config 3: 27 users 1-10,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1505,0,0
1779999862989,1444,Stress config 3 request,200,OK,Stress config 3: 27 users 1-4,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1444,0,0
1779999863043,1390,Stress config 3 request,200,OK,Stress config 3: 27 users 1-2,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1390,0,0
1779999863594,1264,Stress config 3 request,200,OK,Stress config 3: 27 users 1-9,text,true,,231,158,15,15,http://localhost:8079/?token=496193058&user=-1360753733&config=3,1264,0,0
